Hash,File,Operator,Start,End,StartLine,EndLine,Original,Replacement,Status,Time(ms)
m5c8fd1fb,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,FVR,2722,2774,73,73,"function freeMint(uint256 id) external nonReentrant ","function freeMint(uint256 id) private nonReentrant ",untested,0
m808a992a,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,FVR,3357,3465,88,92,"function forgeMint(        address to,        uint256 id,        uint256 amount    ) external onlyOwner ","function forgeMint(        address to,        uint256 id,        uint256 amount    ) public onlyOwner ",untested,0
m129bbfc4,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,FVR,3357,3465,88,92,"function forgeMint(        address to,        uint256 id,        uint256 amount    ) external onlyOwner ","function forgeMint(        address to,        uint256 id,        uint256 amount    ) internal onlyOwner ",untested,0
m8f5baabd,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,FVR,3357,3465,88,92,"function forgeMint(        address to,        uint256 id,        uint256 amount    ) external onlyOwner ","function forgeMint(        address to,        uint256 id,        uint256 amount    ) private onlyOwner ",untested,0
m1293f13e,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,GVR,1749,1764,42,42,block.timestamp,block.number,untested,0
m550cf1d3,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,GVR,1749,1764,42,42,block.timestamp,block.difficulty,untested,0
m859eb208,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,GVR,1749,1764,42,42,block.timestamp,block.gaslimit,untested,0
m6786da97,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,GVR,1749,1764,42,42,block.timestamp,tx.gasprice,untested,0
m3816ff8c,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,GVR,1749,1764,42,42,block.timestamp,gasleft(),untested,0
m9cbff9ad,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,GVR,1749,1764,42,42,block.timestamp,msg.value,untested,0
m17817fbf,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,GVR,2066,2081,51,51,block.timestamp,block.number,untested,0
mdfc7fb5c,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,GVR,2066,2081,51,51,block.timestamp,block.difficulty,untested,0
m3802c1f2,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,GVR,2066,2081,51,51,block.timestamp,block.gaslimit,untested,0
m504dbd10,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,GVR,2066,2081,51,51,block.timestamp,tx.gasprice,untested,0
m17b266af,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,GVR,2066,2081,51,51,block.timestamp,gasleft(),untested,0
m5f3ccff2,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,GVR,2066,2081,51,51,block.timestamp,msg.value,untested,0
mf7694711,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,GVR,2153,2168,54,54,block.timestamp,block.number,untested,0
mea8e76fb,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,GVR,2153,2168,54,54,block.timestamp,block.difficulty,untested,0
m25fe9aa1,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,GVR,2153,2168,54,54,block.timestamp,block.gaslimit,untested,0
m185a4f55,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,GVR,2153,2168,54,54,block.timestamp,tx.gasprice,untested,0
m12fb8a97,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,GVR,2153,2168,54,54,block.timestamp,gasleft(),untested,0
m3014f78c,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,GVR,2153,2168,54,54,block.timestamp,msg.value,untested,0
m7e98b85b,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,GVR,2334,2349,59,59,block.timestamp,block.number,untested,0
mec11107e,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,GVR,2334,2349,59,59,block.timestamp,block.difficulty,untested,0
mfaf5d65c,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,GVR,2334,2349,59,59,block.timestamp,block.gaslimit,untested,0
m68b3fb66,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,GVR,2334,2349,59,59,block.timestamp,tx.gasprice,untested,0
m124652f2,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,GVR,2334,2349,59,59,block.timestamp,gasleft(),untested,0
mfe1bd0a8,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,GVR,2334,2349,59,59,block.timestamp,msg.value,untested,0
m241f9369,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,GVR,2421,2436,62,62,block.timestamp,block.number,untested,0
mca4d3ef4,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,GVR,2421,2436,62,62,block.timestamp,block.difficulty,untested,0
m19fe3be5,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,GVR,2421,2436,62,62,block.timestamp,block.gaslimit,untested,0
ma800af0d,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,GVR,2421,2436,62,62,block.timestamp,tx.gasprice,untested,0
m47efb4fe,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,GVR,2421,2436,62,62,block.timestamp,gasleft(),untested,0
mff47e7f6,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,GVR,2421,2436,62,62,block.timestamp,msg.value,untested,0
m38f74479,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,GVR,2654,2669,70,70,block.timestamp,block.number,untested,0
m0db5e067,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,GVR,2654,2669,70,70,block.timestamp,block.difficulty,untested,0
m8ac995d8,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,GVR,2654,2669,70,70,block.timestamp,block.gaslimit,untested,0
mb6d045d9,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,GVR,2654,2669,70,70,block.timestamp,tx.gasprice,untested,0
mb3492014,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,GVR,2654,2669,70,70,block.timestamp,gasleft(),untested,0
m2bbe825c,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,GVR,2654,2669,70,70,block.timestamp,msg.value,untested,0
mafeabe0f,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,GVR,2871,2886,76,76,block.timestamp,block.number,untested,0
m01ce943a,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,GVR,2871,2886,76,76,block.timestamp,block.difficulty,untested,0
m16d66634,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,GVR,2871,2886,76,76,block.timestamp,block.gaslimit,untested,0
m9bed6a9a,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,GVR,2871,2886,76,76,block.timestamp,tx.gasprice,untested,0
mad523ff5,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,GVR,2871,2886,76,76,block.timestamp,gasleft(),untested,0
mfbcf147c,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,GVR,2871,2886,76,76,block.timestamp,msg.value,untested,0
m53ce6709,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,GVR,3287,3302,84,84,block.timestamp,block.number,untested,0
m68afa453,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,GVR,3287,3302,84,84,block.timestamp,block.difficulty,untested,0
m1ab2f3ee,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,GVR,3287,3302,84,84,block.timestamp,block.gaslimit,untested,0
m011530ca,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,GVR,3287,3302,84,84,block.timestamp,tx.gasprice,untested,0
m77643c44,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,GVR,3287,3302,84,84,block.timestamp,gasleft(),untested,0
mad588183,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,GVR,3287,3302,84,84,block.timestamp,msg.value,untested,0
mfdf99bc0,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,ILR,801,810,17,17,1 minutes,0 minutes,untested,0
m3fa7915d,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,ILR,801,810,17,17,1 minutes,2 minutes,untested,0
mb60bfaf8,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,ILR,2115,2116,52,52,0,1,untested,0
m687d290a,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,ILR,2383,2384,60,60,0,1,untested,0
m22baf7db,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,ILR,2797,2798,74,74,3,2,untested,0
m81c566be,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,ILR,2797,2798,74,74,3,4,untested,0
mefad48eb,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,ILR,3334,3335,85,85,1,0,untested,0
m649e9955,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,ILR,3334,3335,85,85,1,2,untested,0
m2eb6f39d,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,ILR,3489,3490,93,93,6,5,untested,0
m2892f3ed,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,ILR,3489,3490,93,93,6,7,untested,0
m83237f0f,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,ILR,4106,4107,114,114,0,1,untested,0
md86b7ff2,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,LSC,4109,4123,114,114,i < ids.length,true,untested,0
mcb13130c,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,LSC,4109,4123,114,114,i < ids.length,false,untested,0
ma443583d,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,PKD,1106,1135,23,23,"fallback() external payable  ","fallback() external   ",untested,0
m435af999,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,MOC,865,1000,20,20,"constructor(address initialOwner) Ownable(initialOwner) ERC1155(""ipfs://bafybeihx2hcoh5pfuth7jw3winzc7l727zpieftswqibutaepwk6nbqsn4/"") ","constructor(address initialOwner) ERC1155(""ipfs://bafybeihx2hcoh5pfuth7jw3winzc7l727zpieftswqibutaepwk6nbqsn4/"") Ownable(initialOwner) ",untested,0
mba4a1469,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,MOD,865,1000,20,20,"constructor(address initialOwner) Ownable(initialOwner) ERC1155(""ipfs://bafybeihx2hcoh5pfuth7jw3winzc7l727zpieftswqibutaepwk6nbqsn4/"") ","constructor(address initialOwner)  ERC1155(""ipfs://bafybeihx2hcoh5pfuth7jw3winzc7l727zpieftswqibutaepwk6nbqsn4/"") ",untested,0
m6d2f8f96,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,MOD,865,1000,20,20,"constructor(address initialOwner) Ownable(initialOwner) ERC1155(""ipfs://bafybeihx2hcoh5pfuth7jw3winzc7l727zpieftswqibutaepwk6nbqsn4/"") ","constructor(address initialOwner) Ownable(initialOwner)  ",untested,0
m8b94ce2d,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,MOD,2722,2774,73,73,"function freeMint(uint256 id) external nonReentrant ","function freeMint(uint256 id) external  ",untested,0
m39d20067,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,MOD,3357,3465,88,92,"function forgeMint(        address to,        uint256 id,        uint256 amount    ) external onlyOwner ","function forgeMint(        address to,        uint256 id,        uint256 amount    ) external  ",untested,0
mc0985f7d,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,MOD,3869,4014,108,112,"function batchBurn(        address account,         uint256[] calldata ids,         uint256[] calldata amounts    ) public virtual onlyOwner ","function batchBurn(        address account,         uint256[] calldata ids,         uint256[] calldata amounts    ) public virtual  ",untested,0
m13e15e7c,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,MOR,2761,2773,73,73,nonReentrant,onlyOwner,untested,0
mc1ee2662,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,MOR,3455,3464,88,92,onlyOwner,nonReentrant,untested,0
m45b55dcf,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,MOR,4004,4013,108,112,onlyOwner,nonReentrant,untested,0
ma69eff5b,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,ORFD,1410,1680,32,39,"function uri(uint256 tokenId) public view override returns (string memory) {        return string(            abi.encodePacked(                super.uri(tokenId),                Strings.toString(tokenId) // Convert token ID to a string            )        );    }",,untested,0
mbd865a9f,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,ORFD,3659,3863,98,106,function supportsInterface(bytes4 interfaceId)        public        view        virtual        override(ERC1155)        returns (bool)    {        return super.supportsInterface(interfaceId);    },,untested,0
m53fdef5d,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,RSD,1495,1674,33,38,"return string(            abi.encodePacked(                super.uri(tokenId),                Strings.toString(tokenId) // Convert token ID to a string            )        );","/* return string(            abi.encodePacked(                super.uri(tokenId),                Strings.toString(tokenId) // Convert token ID to a string            )        ); */",untested,0
mcc8b4a77,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,RSD,1742,1804,42,42,return block.timestamp >= lastMintTime[msg.sender] + COOLDOWN;,/* return block.timestamp >= lastMintTime[msg.sender] + COOLDOWN; */,untested,0
mdb11ba0d,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,RSD,1883,1915,46,46,return lastMintTime[msg.sender];,/* return lastMintTime[msg.sender]; */,untested,0
m553ec2a8,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,RSD,2108,2117,52,52,return 0;,/* return 0; */,untested,0
m4cc9d672,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,RSD,2136,2169,54,54,return endTime - block.timestamp;,/* return endTime - block.timestamp; */,untested,0
mce18e409,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,RSD,2376,2385,60,60,return 0;,/* return 0; */,untested,0
m103445c6,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,RSD,2404,2437,62,62,return endTime - block.timestamp;,/* return endTime - block.timestamp; */,untested,0
mf2f8f991,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,RSD,2533,2562,66,66,return lastMintTime[account];,/* return lastMintTime[account]; */,untested,0
md3d5d2e5,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,RSD,2647,2706,70,70,return block.timestamp >= lastMintTime[account] + COOLDOWN;,/* return block.timestamp >= lastMintTime[account] + COOLDOWN; */,untested,0
mf601a099,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,RSD,3813,3857,105,105,return super.supportsInterface(interfaceId);,/* return super.supportsInterface(interfaceId); */,untested,0
m8e2e2ea5,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,SKD,1556,1562,35,35,super.,,untested,0
mca4d395f,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,SKD,3820,3826,105,105,super.,,untested,0
m677bad76,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,SLR,929,998,20,20,"""ipfs://bafybeihx2hcoh5pfuth7jw3winzc7l727zpieftswqibutaepwk6nbqsn4/""","""""",untested,0
m1d6050fa,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,TOR,1781,1791,42,42,msg.sender,tx.origin,untested,0
m49598069,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,TOR,1903,1913,46,46,msg.sender,tx.origin,untested,0
m089153f6,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,TOR,2030,2040,50,50,msg.sender,tx.origin,untested,0
m7719967f,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,TOR,2903,2913,76,76,msg.sender,tx.origin,untested,0
m8c8ec206,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,TOR,3273,3283,84,84,msg.sender,tx.origin,untested,0
m8cd44fbf,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,TOR,3318,3328,85,85,msg.sender,tx.origin,untested,0
m8154ca8d,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,UORD,4126,4128,114,114,++,--,untested,0
m82976c78,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,UORD,4126,4128,114,114,++," ",untested,0
md311feae,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,VUR,801,810,17,17,1 minutes,1 seconds,untested,0
m43641806,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,VUR,801,810,17,17,1 minutes,1 hours,untested,0
m338d275a,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,VUR,801,810,17,17,1 minutes,1 days,untested,0
mfa22fb18,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,VUR,801,810,17,17,1 minutes,1 weeks,untested,0
m04971b12,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,VVR,766,810,17,17,uint256 public constant COOLDOWN = 1 minutes,uint256 internal constant COOLDOWN = 1 minutes,untested,0
ma61f283d,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/erc1155.sol,VVR,766,810,17,17,uint256 public constant COOLDOWN = 1 minutes,uint256 private constant COOLDOWN = 1 minutes,untested,0
m257d8b6a,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,BOR,1543,1547,43,43," == "," <= ",untested,0
mfd6c3a6c,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,BOR,1543,1547,43,43," == "," >= ",untested,0
mcf3f9253,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,BOR,1543,1547,43,43," == ","  < ",untested,0
m15db8130,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,BOR,1543,1547,43,43," == ","  > ",untested,0
m3939d4c0,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,BOR,1543,1547,43,43," == "," != ",untested,0
m9bceda85,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,BOR,1809,1813,49,49," == "," <= ",untested,0
m51ccac82,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,BOR,1809,1813,49,49," == "," >= ",untested,0
m8156fdc9,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,BOR,1809,1813,49,49," == ","  < ",untested,0
m52387025,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,BOR,1809,1813,49,49," == ","  > ",untested,0
m96c81a0c,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,BOR,1809,1813,49,49," == "," != ",untested,0
m229f179d,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,BOR,2075,2079,55,55," == "," <= ",untested,0
me3400c8d,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,BOR,2075,2079,55,55," == "," >= ",untested,0
mcc39f0b8,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,BOR,2075,2079,55,55," == ","  < ",untested,0
mc7c91592,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,BOR,2075,2079,55,55," == ","  > ",untested,0
mfc9a33a7,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,BOR,2075,2079,55,55," == "," != ",untested,0
mb99147d4,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,BOR,2341,2345,61,61," == "," <= ",untested,0
m70f3d84f,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,BOR,2341,2345,61,61," == "," >= ",untested,0
m681ee375,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,BOR,2341,2345,61,61," == ","  < ",untested,0
m63519b7b,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,BOR,2341,2345,61,61," == ","  > ",untested,0
m0e85f379,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,BOR,2341,2345,61,61," == "," != ",untested,0
m368bd986,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,BOR,3269,3272,83,83," < "," <= ",untested,0
m8959030b,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,BOR,3269,3272,83,83," < "," >=  ",untested,0
mf52ab0ec,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,BOR,3269,3272,83,83," < "," > ",untested,0
m3746c19b,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,BOR,3269,3272,83,83," < "," != ",untested,0
meb87247f,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,BOR,3269,3272,83,83," < "," == ",untested,0
m3c8587fb,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,BOR,3346,3349,84,84," < "," <= ",untested,0
m5ba401b5,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,BOR,3346,3349,84,84," < "," >=  ",untested,0
mc5579615,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,BOR,3346,3349,84,84," < "," > ",untested,0
ma4c7c54e,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,BOR,3346,3349,84,84," < "," != ",untested,0
m91c7e61e,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,BOR,3346,3349,84,84," < "," == ",untested,0
m3050cf28,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,BOR,3428,3432,85,85," != "," >  ",untested,0
mf3f2befc,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,BOR,3428,3432,85,85," != ","  < ",untested,0
mafb082a2,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,BOR,3428,3432,85,85," != "," <= ",untested,0
md7a3387a,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,BOR,3428,3432,85,85," != "," >= ",untested,0
me91f1153,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,BOR,3428,3432,85,85," != "," == ",untested,0
mfe2158b2,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,CCD,839,1007,29,31,"constructor(address initialOwner, address _token) Ownable(initialOwner) {        token = ERC1155Token(payable(_token)); // explicitly having the contract address    }",,untested,0
m11494dc5,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,CSC,1530,1548,43,43,forgedTokenId == 3,true,untested,0
m3ca3142e,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,CSC,1530,1548,43,43,forgedTokenId == 3,false,untested,0
mcc6345b3,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,CSC,1796,1814,49,49,forgedTokenId == 4,true,untested,0
m87ec7b5d,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,CSC,1796,1814,49,49,forgedTokenId == 4,false,untested,0
mfe910382,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,CSC,2062,2080,55,55,forgedTokenId == 5,true,untested,0
m8adaee2a,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,CSC,2062,2080,55,55,forgedTokenId == 5,false,untested,0
m22f98ddc,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,CSC,2328,2346,61,61,forgedTokenId == 6,true,untested,0
m4182f496,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,CSC,2328,2346,61,61,forgedTokenId == 6,false,untested,0
meae7284d,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,CSC,2627,2737,61,70," else {            revert(""Invalid forged token id""); // the only way to have an easy 100% coverage        }",,untested,0
m5d94f0b0,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,DLR,1371,1391,40,40,uint256[] memory ids,uint256[] storage ids,untested,0
m01baa702,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,DLR,1442,1466,41,41,uint256[] memory amounts,uint256[] storage amounts,untested,0
m2435a623,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,EED,3015,3059,78,78,"emit TokenForged(msg.sender, forgedTokenId);","/* emit TokenForged(msg.sender, forgedTokenId); */",untested,0
m5424de86,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,EED,3680,3745,92,92,"emit TokenTraded(msg.sender, tokenIdToTrade, desiredBaseTokenId);","/* emit TokenTraded(msg.sender, tokenIdToTrade, desiredBaseTokenId); */",untested,0
